CardID,CustomerID,CardType,CardStatus
CR06420,C00924,Credit,Blocked
CR06421,C03679,Credit,Active
CR06422,C02483,Debit,Active
CR06423,C02702,Credit,Blocked
CR06424,C00334,Debit,Expired
CR06425,C04056,Credit,Active
CR06426,C02652,Credit,Blocked
CR06427,C00647,Credit,Blocked
CR06428,C04871,Credit,Active
CR06429,C02400,Debit,Blocked
CR06430,C03101,Credit,Active
CR06431,C04924,Debit,Active
CR06432,C02998,Debit,Active
CR06433,C03745,Debit,Blocked
CR06434,C00556,Debit,Blocked
CR06435,C01836,Credit,Expired
CR06436,C04877,Credit,Active
CR06437,C01536,Credit,Blocked
CR06438,C04830,Debit,Blocked
CR06439,C03297,Debit,Blocked
CR06440,C03056,Debit,Blocked
CR06441,C00069,Debit,Blocked
CR06442,C04379,Credit,Expired
CR06443,C02660,Credit,Active
CR06444,C02336,Credit,Active
CR06445,C03086,Credit,Expired
CR06446,C02108,Debit,Active
CR06447,C03717,Credit,Active
CR06448,C04631,Debit,Blocked
CR06449,C00751,Credit,Blocked
CR06450,C00701,Credit,Expired
CR06451,C02058,Credit,Expired
CR06452,C00004,Credit,Blocked
CR06453,C04029,Debit,Expired
CR06454,C02135,Debit,Blocked
CR06455,C04021,Debit,Active
CR06456,C01130,Credit,Blocked
CR06457,C02933,Debit,Active
CR06458,C04053,Debit,Blocked
CR06459,C00910,Debit,Expired
CR06460,C04347,Debit,Blocked
CR06461,C02925,Credit,Active
CR06462,C00134,Debit,Active
CR06463,C00991,Credit,Expired
CR06464,C01250,Debit,Active
CR06465,C02249,Credit,Active
CR06466,C01248,Credit,Expired
CR06467,C01503,Credit,Active
CR06468,C01219,Credit,Blocked
CR06469,C01316,Debit,Blocked
CR06470,C02970,Credit,Blocked
CR06471,C03229,Debit,Active
CR06472,C03936,Credit,Expired
CR06473,C04114,Credit,Blocked
CR06474,C00314,Credit,Blocked
CR06475,C02016,Credit,Active
CR06476,C04322,Debit,Expired
CR06477,C03905,Debit,Expired
CR06478,C02772,Credit,Blocked
CR06479,C01895,Credit,Blocked
CR06480,C03197,Debit,Expired
CR06481,C04214,Credit,Active
CR06482,C00561,Debit,Blocked
CR06483,C03790,Debit,Blocked
CR06484,C03832,Debit,Expired
CR06485,C03805,Debit,Active
CR06486,C00803,Debit,Blocked
CR06487,C01924,Credit,Blocked
CR06488,C01435,Credit,Blocked
CR06489,C01766,Debit,Expired
CR06490,C04038,Credit,Active
CR06491,C01287,Debit,Blocked
CR06492,C02221,Debit,Blocked
CR06493,C03031,Credit,Expired
CR06494,C00492,Credit,Expired
CR06495,C02777,Debit,Active
CR06496,C02463,Debit,Blocked
CR06497,C02695,Credit,Blocked
CR06498,C02395,Credit,Blocked
CR06499,C00183,Credit,Expired
CR06500,C04767,Credit,Blocked
CR06501,C00071,Credit,Blocked
CR06502,C02835,Debit,Expired
CR06503,C01171,Credit,Expired
CR06504,C04816,Credit,Blocked
CR06505,C00916,Debit,Active
CR06506,C04843,Credit,Active
CR06507,C03033,Credit,Expired
CR06508,C03536,Credit,Expired
CR06509,C00956,Debit,Active
CR06510,C04993,Debit,Blocked
CR06511,C03011,Debit,Blocked
CR06512,C04069,Debit,Active
CR06513,C00775,Credit,Blocked
CR06514,C02092,Debit,Expired
CR06515,C02079,Credit,Active
CR06516,C03155,Debit,Blocked
CR06517,C00433,Debit,Blocked
CR06518,C02618,Debit,Blocked
CR06519,C00166,Credit,Blocked
CR06520,C01482,Debit,Blocked
CR06521,C00309,Credit,Active
CR06522,C04968,Debit,Blocked
CR06523,C00713,Credit,Expired
CR06524,C01755,Credit,Active
CR06525,C04315,Debit,Active
CR06526,C00157,Debit,Active
CR06527,C03015,Credit,Blocked
CR06528,C01209,Credit,Expired
CR06529,C04416,Debit,Active
CR06530,C00975,Credit,Expired
CR06531,C00342,Credit,Blocked
CR06532,C01122,Credit,Active
CR06533,C04049,Credit,Blocked
CR06534,C01320,Credit,Active
CR06535,C01553,Credit,Active
CR06536,C01749,Debit,Blocked
CR06537,C01173,Credit,Expired
CR06538,C04392,Credit,Active
CR06539,C01141,Credit,Active
CR06540,C00942,Credit,Active
CR06541,C03812,Debit,Blocked
CR06542,C01554,Debit,Active
CR06543,C04373,Credit,Active
CR06544,C00811,Credit,Blocked
CR06545,C00803,Debit,Expired
CR06546,C02849,Credit,Active
CR06547,C01922,Credit,Expired
CR06548,C01140,Credit,Expired
CR06549,C03921,Debit,Blocked
CR06550,C01489,Credit,Active
CR06551,C01416,Debit,Blocked
CR06552,C04674,Credit,Blocked
CR06553,C04320,Credit,Expired
CR06554,C00354,Debit,Blocked
CR06555,C00550,Debit,Expired
CR06556,C04567,Debit,Blocked
CR06557,C02693,Debit,Active
CR06558,C04234,Debit,Active
CR06559,C03227,Debit,Active
CR06560,C01807,Debit,Expired
CR06561,C02038,Debit,Expired
CR06562,C01751,Debit,Blocked
CR06563,C04398,Debit,Expired
CR06564,C04588,Debit,Expired
CR06565,C03025,Credit,Blocked
CR06566,C00030,Debit,Blocked
CR06567,C01283,Debit,Blocked
CR06568,C04935,Credit,Blocked
CR06569,C02587,Credit,Blocked
CR06570,C04151,Debit,Active
CR06571,C00265,Debit,Blocked
CR06572,C04877,Debit,Blocked
CR06573,C02408,Credit,Active
CR06574,C02175,Debit,Active
CR06575,C02248,Credit,Expired
CR06576,C02029,Credit,Expired
CR06577,C01655,Credit,Blocked
CR06578,C00591,Credit,Expired
CR06579,C04200,Credit,Blocked
CR06580,C00988,Credit,Blocked
CR06581,C04809,Debit,Expired
CR06582,C01659,Credit,Active
CR06583,C02604,Debit,Blocked
CR06584,C01513,Debit,Expired
CR06585,C00606,Credit,Active
CR06586,C03927,Credit,Blocked
CR06587,C02673,Debit,Blocked
CR06588,C00475,Credit,Expired
CR06589,C01863,Credit,Expired
CR06590,C03385,Credit,Blocked
CR06591,C00750,Credit,Active
CR06592,C03901,Credit,Blocked
CR06593,C03453,Debit,Active
CR06594,C00239,Debit,Expired
CR06595,C01031,Credit,Active
CR06596,C03945,Credit,Expired
CR06597,C03435,Credit,Blocked
CR06598,C00748,Debit,Expired
CR06599,C03492,Debit,Active
CR06600,C00263,Debit,Expired
CR06601,C04483,Credit,Blocked
CR06602,C04844,Credit,Blocked
CR06603,C02646,Debit,Expired
CR06604,C02343,Credit,Blocked
CR06605,C01890,Credit,Active
CR06606,C02523,Debit,Expired
CR06607,C03370,Credit,Blocked
CR06608,C01745,Credit,Expired
CR06609,C03646,Debit,Active
CR06610,C04453,Debit,Blocked
CR06611,C02746,Credit,Blocked
CR06612,C04099,Debit,Expired
CR06613,C04125,Credit,Expired
CR06614,C04038,Credit,Expired
CR06615,C01616,Credit,Blocked
CR06616,C04099,Debit,Expired
CR06617,C02588,Credit,Active
CR06618,C00670,Debit,Blocked
CR06619,C02345,Debit,Active
CR06620,C02518,Credit,Active
CR06621,C01819,Credit,Expired
CR06622,C02748,Debit,Blocked
CR06623,C03051,Debit,Blocked
CR06624,C04709,Debit,Active
CR06625,C00497,Debit,Blocked
CR06626,C03532,Credit,Expired
CR06627,C03236,Debit,Blocked
CR06628,C01291,Credit,Expired
CR06629,C00758,Debit,Blocked
CR06630,C03271,Credit,Active
CR06631,C01634,Debit,Blocked
CR06632,C03107,Credit,Active
CR06633,C04803,Debit,Active
CR06634,C00769,Debit,Active
CR06635,C03421,Debit,Blocked
CR06636,C00977,Credit,Blocked
CR06637,C02498,Credit,Active
CR06638,C00240,Debit,Active
CR06639,C03219,Credit,Expired
CR06640,C02448,Credit,Blocked
CR06641,C00256,Debit,Expired
CR06642,C01035,Debit,Expired
CR06643,C01784,Debit,Active
CR06644,C01057,Debit,Active
CR06645,C00990,Debit,Active
CR06646,C04857,Debit,Blocked
CR06647,C00474,Credit,Blocked
CR06648,C01221,Credit,Active
CR06649,C03779,Credit,Expired
CR06650,C02795,Debit,Active
CR06651,C00743,Debit,Active
CR06652,C04641,Debit,Expired
CR06653,C03445,Credit,Active
CR06654,C01352,Debit,Active
CR06655,C01209,Debit,Active
CR06656,C03419,Debit,Blocked
CR06657,C02701,Credit,Expired
CR06658,C00360,Credit,Expired
CR06659,C03231,Debit,Blocked
CR06660,C01492,Debit,Expired
CR06661,C00123,Debit,Active
CR06662,C00761,Debit,Blocked
CR06663,C04908,Debit,Active
CR06664,C03059,Debit,Expired
CR06665,C01295,Debit,Expired
CR06666,C02629,Debit,Blocked
CR06667,C03245,Debit,Expired
CR06668,C01665,Credit,Expired
CR06669,C02337,Credit,Active
CR06670,C04100,Debit,Active
CR06671,C01676,Debit,Blocked
CR06672,C02655,Credit,Active
CR06673,C03436,Debit,Blocked
CR06674,C03589,Debit,Expired
CR06675,C03401,Credit,Blocked
CR06676,C00225,Credit,Expired
CR06677,C02501,Credit,Active
CR06678,C01383,Credit,Blocked
CR06679,C02195,Credit,Expired
CR06680,C00704,Debit,Active
CR06681,C02128,Credit,Expired
CR06682,C02772,Debit,Expired
CR06683,C00091,Credit,Active
CR06684,C00355,Credit,Expired
CR06685,C04867,Credit,Blocked
CR06686,C03566,Credit,Expired
CR06687,C01107,Credit,Expired
CR06688,C04089,Debit,Active
CR06689,C04060,Debit,Expired
CR06690,C01061,Debit,Expired
CR06691,C00126,Credit,Blocked
CR06692,C04004,Credit,Blocked
CR06693,C04734,Credit,Blocked
CR06694,C03652,Credit,Expired
CR06695,C04502,Credit,Active
CR06696,C03500,Debit,Expired
CR06697,C04698,Credit,Blocked
CR06698,C01129,Credit,Active
CR06699,C04202,Credit,Blocked
CR06700,C02701,Credit,Blocked
CR06701,C04339,Credit,Expired
CR06702,C01309,Credit,Expired
CR06703,C02508,Credit,Active
CR06704,C04521,Debit,Expired
CR06705,C02175,Credit,Blocked
CR06706,C02500,Debit,Active
CR06707,C02537,Debit,Expired
CR06708,C03138,Debit,Blocked
CR06709,C03456,Debit,Active
CR06710,C03997,Credit,Blocked
CR06711,C01981,Credit,Active
CR06712,C02279,Debit,Expired
CR06713,C03544,Credit,Active
CR06714,C00388,Debit,Blocked
CR06715,C00735,Credit,Blocked
CR06716,C03459,Debit,Active
CR06717,C03173,Debit,Expired
CR06718,C04239,Credit,Blocked
CR06719,C01812,Credit,Active
CR06720,C03456,Credit,Expired
CR06721,C01119,Credit,Active
CR06722,C00467,Credit,Active
CR06723,C00800,Credit,Active
CR06724,C03127,Debit,Active
CR06725,C03407,Credit,Blocked
CR06726,C01574,Debit,Blocked
CR06727,C01874,Debit,Active
CR06728,C02077,Debit,Expired
CR06729,C00151,Debit,Expired
CR06730,C02700,Debit,Expired
CR06731,C00370,Credit,Expired
CR06732,C03571,Credit,Expired
CR06733,C01587,Debit,Expired
CR06734,C04391,Debit,Active
CR06735,C04183,Credit,Expired
CR06736,C04540,Credit,Active
CR06737,C00466,Debit,Active
CR06738,C00450,Credit,Blocked
CR06739,C00818,Credit,Expired
CR06740,C01746,Debit,Expired
CR06741,C00723,Credit,Expired
CR06742,C02873,Debit,Expired
CR06743,C04394,Credit,Active
CR06744,C01858,Credit,Blocked
CR06745,C04273,Debit,Active
CR06746,C02105,Credit,Active
CR06747,C01243,Credit,Expired
CR06748,C03081,Credit,Blocked
CR06749,C02461,Debit,Expired
CR06750,C03669,Credit,Active
CR06751,C03056,Credit,Blocked
CR06752,C00452,Debit,Blocked
CR06753,C02721,Credit,Blocked
CR06754,C00655,Debit,Blocked
CR06755,C02725,Credit,Active
CR06756,C00237,Credit,Expired
CR06757,C02859,Credit,Expired
CR06758,C04815,Credit,Active
CR06759,C00965,Debit,Blocked
CR06760,C02485,Credit,Active
CR06761,C02275,Debit,Blocked
CR06762,C01017,Credit,Blocked
CR06763,C02136,Credit,Expired
CR06764,C03094,Debit,Active
CR06765,C03339,Debit,Active
CR06766,C02227,Credit,Active
CR06767,C02491,Credit,Blocked
CR06768,C04595,Credit,Active
CR06769,C00255,Debit,Active
CR06770,C04694,Debit,Expired
CR06771,C00474,Debit,Expired
CR06772,C03346,Debit,Blocked
CR06773,C02675,Credit,Active
CR06774,C02486,Credit,Active
CR06775,C01339,Credit,Blocked
CR06776,C00922,Credit,Blocked
CR06777,C03225,Debit,Blocked
CR06778,C04168,Debit,Active
CR06779,C00607,Debit,Expired
CR06780,C03696,Credit,Blocked
CR06781,C00689,Debit,Active
CR06782,C01133,Credit,Active
CR06783,C02337,Credit,Active
CR06784,C01043,Debit,Expired
CR06785,C01091,Debit,Blocked
CR06786,C03193,Debit,Blocked
CR06787,C00865,Credit,Expired
CR06788,C01521,Credit,Active
CR06789,C00793,Debit,Blocked
CR06790,C03179,Credit,Active
CR06791,C02196,Debit,Active
CR06792,C02845,Debit,Active
CR06793,C03400,Debit,Blocked
CR06794,C01325,Debit,Blocked
CR06795,C02860,Debit,Active
CR06796,C04172,Credit,Expired
CR06797,C03799,Debit,Active
CR06798,C04511,Debit,Blocked
CR06799,C01422,Debit,Blocked
CR06800,C00117,Credit,Expired
CR06801,C02700,Credit,Blocked
CR06802,C03208,Credit,Active
CR06803,C04774,Credit,Expired
CR06804,C02580,Debit,Expired
CR06805,C03764,Debit,Expired
CR06806,C03138,Debit,Expired
CR06807,C04225,Debit,Expired
CR06808,C01554,Debit,Expired
CR06809,C01733,Credit,Blocked
CR06810,C03574,Credit,Expired
CR06811,C01135,Credit,Blocked
CR06812,C04233,Debit,Expired
CR06813,C00026,Debit,Active
CR06814,C03109,Debit,Active
CR06815,C01880,Credit,Active
CR06816,C00479,Credit,Active
CR06817,C01116,Credit,Blocked
CR06818,C02108,Debit,Active
CR06819,C00436,Credit,Expired
CR06820,C03174,Credit,Expired
CR06821,C04161,Credit,Expired
CR06822,C01180,Credit,Blocked
CR06823,C02321,Credit,Blocked
CR06824,C02102,Credit,Blocked
CR06825,C02665,Credit,Active
CR06826,C00133,Debit,Expired
CR06827,C00833,Credit,Blocked
CR06828,C01112,Credit,Expired
CR06829,C01456,Credit,Active
CR06830,C02444,Credit,Expired
CR06831,C00039,Debit,Expired
CR06832,C01796,Debit,Active
CR06833,C04832,Debit,Expired
CR06834,C03570,Debit,Blocked
CR06835,C04475,Debit,Active
CR06836,C00567,Debit,Expired
CR06837,C03839,Debit,Active
CR06838,C04572,Credit,Blocked
CR06839,C03940,Credit,Expired
CR06840,C00808,Credit,Expired
CR06841,C03803,Debit,Expired
CR06842,C04415,Debit,Active
CR06843,C04646,Credit,Expired
CR06844,C03615,Debit,Active
CR06845,C04396,Credit,Expired
CR06846,C02092,Debit,Active
CR06847,C03029,Credit,Expired
CR06848,C00625,Debit,Blocked
CR06849,C02581,Credit,Blocked
CR06850,C00769,Credit,Blocked
CR06851,C03745,Credit,Blocked
CR06852,C02365,Debit,Expired
CR06853,C00810,Debit,Active
CR06854,C04112,Credit,Expired
CR06855,C01907,Credit,Expired
CR06856,C01997,Debit,Active
CR06857,C04534,Credit,Blocked
CR06858,C04771,Debit,Blocked
CR06859,C03667,Credit,Expired
CR06860,C03546,Credit,Blocked
CR06861,C02881,Debit,Expired
CR06862,C03389,Credit,Blocked
CR06863,C04909,Credit,Expired
CR06864,C02126,Credit,Expired
CR06865,C01489,Credit,Expired
CR06866,C03369,Debit,Active
CR06867,C00470,Debit,Active
CR06868,C03973,Credit,Expired
CR06869,C04150,Debit,Expired
CR06870,C04553,Debit,Expired
CR06871,C02643,Debit,Blocked
CR06872,C01454,Credit,Expired
CR06873,C00021,Credit,Active
CR06874,C03057,Credit,Expired
CR06875,C03510,Debit,Active
CR06876,C02951,Debit,Blocked
CR06877,C00576,Debit,Active
CR06878,C02405,Debit,Expired
CR06879,C02674,Debit,Active
CR06880,C00743,Debit,Blocked
CR06881,C04237,Credit,Active
CR06882,C03259,Debit,Expired
CR06883,C00517,Debit,Expired
CR06884,C01398,Credit,Active
CR06885,C00046,Debit,Expired
CR06886,C04170,Credit,Active
CR06887,C04218,Credit,Active
CR06888,C04312,Debit,Active
CR06889,C01022,Credit,Active
CR06890,C01237,Credit,Blocked
CR06891,C04729,Debit,Active
CR06892,C01095,Debit,Expired
CR06893,C00158,Credit,Expired
CR06894,C04677,Credit,Blocked
CR06895,C00473,Debit,Blocked
CR06896,C03351,Debit,Active
CR06897,C01900,Debit,Expired
CR06898,C04423,Credit,Blocked
CR06899,C03636,Debit,Expired
CR06900,C04555,Debit,Active
CR06901,C04174,Debit,Blocked
CR06902,C01452,Debit,Blocked
CR06903,C00498,Credit,Expired
CR06904,C03765,Debit,Blocked
CR06905,C02926,Credit,Active
CR06906,C04214,Credit,Active
CR06907,C03179,Credit,Expired
CR06908,C03783,Debit,Expired
CR06909,C00134,Credit,Expired
CR06910,C03753,Debit,Expired
CR06911,C01489,Debit,Blocked
CR06912,C03548,Credit,Expired
CR06913,C02901,Credit,Active
CR06914,C00577,Debit,Expired
CR06915,C02145,Debit,Expired
CR06916,C03490,Debit,Active
CR06917,C02486,Debit,Blocked
CR06918,C00383,Debit,Blocked
CR06919,C03129,Credit,Expired
CR06920,C00544,Debit,Expired
CR06921,C01355,Debit,Active
CR06922,C00509,Credit,Active
CR06923,C04855,Debit,Active
CR06924,C00961,Credit,Expired
CR06925,C03468,Credit,Expired
CR06926,C00618,Credit,Blocked
CR06927,C03828,Debit,Active
CR06928,C00189,Credit,Expired
CR06929,C02271,Debit,Active
CR06930,C03503,Credit,Active
CR06931,C03140,Debit,Blocked
CR06932,C03136,Debit,Blocked
CR06933,C02253,Credit,Expired
CR06934,C01333,Credit,Expired
CR06935,C00067,Debit,Blocked
CR06936,C01275,Credit,Expired
CR06937,C04309,Debit,Active
CR06938,C01844,Credit,Blocked
CR06939,C00193,Credit,Active
CR06940,C01354,Credit,Active
CR06941,C00353,Debit,Active
CR06942,C03662,Debit,Active
CR06943,C04499,Debit,Expired
CR06944,C04001,Credit,Active
CR06945,C03421,Debit,Blocked
CR06946,C02234,Credit,Blocked
CR06947,C00009,Debit,Expired
CR06948,C04452,Debit,Active
CR06949,C01599,Credit,Expired
CR06950,C03539,Credit,Expired
CR06951,C01409,Debit,Expired
CR06952,C01219,Debit,Active
CR06953,C04516,Credit,Blocked
CR06954,C01029,Credit,Expired
CR06955,C03023,Debit,Blocked
CR06956,C01753,Credit,Active
CR06957,C01959,Debit,Expired
CR06958,C03186,Debit,Blocked
CR06959,C02031,Credit,Active
CR06960,C04917,Credit,Active
CR06961,C04088,Debit,Active
CR06962,C02324,Credit,Expired
CR06963,C03484,Credit,Expired
CR06964,C03831,Debit,Active
CR06965,C00558,Debit,Active
CR06966,C01566,Credit,Expired
CR06967,C02969,Credit,Active
CR06968,C04637,Debit,Active
CR06969,C01552,Credit,Expired
CR06970,C00769,Credit,Expired
CR06971,C02735,Credit,Active
CR06972,C03907,Debit,Expired
CR06973,C04126,Credit,Expired
CR06974,C02930,Debit,Blocked
CR06975,C00118,Debit,Blocked
CR06976,C04721,Debit,Blocked
CR06977,C02834,Credit,Blocked
CR06978,C02314,Credit,Active
CR06979,C01527,Debit,Expired
CR06980,C04473,Credit,Expired
CR06981,C02280,Credit,Active
CR06982,C03040,Credit,Expired
CR06983,C03431,Credit,Active
CR06984,C04474,Debit,Expired
CR06985,C01017,Debit,Blocked
CR06986,C04997,Debit,Blocked
CR06987,C00083,Credit,Active
CR06988,C02762,Credit,Blocked
CR06989,C04518,Debit,Expired
CR06990,C00402,Credit,Blocked
CR06991,C00799,Credit,Active
CR06992,C03459,Debit,Active
CR06993,C00069,Credit,Active
CR06994,C03762,Debit,Blocked
CR06995,C04424,Credit,Expired
CR06996,C04115,Credit,Blocked
CR06997,C01605,Debit,Active
CR06998,C04368,Credit,Active
CR06999,C00754,Credit,Expired
CR07000,C04221,Credit,Blocked
CR07001,C03557,Credit,Expired
CR07002,C02431,Debit,Blocked
CR07003,C01842,Credit,Expired
CR07004,C02611,Debit,Expired
CR07005,C03668,Credit,Expired
CR07006,C02638,Credit,Expired
CR07007,C00908,Debit,Expired
CR07008,C02868,Credit,Active
CR07009,C02708,Debit,Expired
CR07010,C03651,Credit,Expired
CR07011,C00778,Credit,Active
CR07012,C02735,Debit,Active
CR07013,C00148,Debit,Active
CR07014,C00552,Credit,Active
CR07015,C01378,Credit,Expired
CR07016,C02558,Credit,Expired
CR07017,C04260,Debit,Active
CR07018,C03338,Debit,Expired
CR07019,C00709,Debit,Blocked
CR07020,C01959,Debit,Expired
CR07021,C01556,Debit,Blocked
CR07022,C02208,Credit,Blocked
CR07023,C02992,Credit,Expired
CR07024,C01186,Debit,Active
CR07025,C02146,Debit,Active
CR07026,C01480,Debit,Blocked
CR07027,C00467,Debit,Expired
CR07028,C01799,Debit,Blocked
CR07029,C03589,Credit,Expired
CR07030,C03927,Credit,Active
CR07031,C04354,Debit,Active
CR07032,C01214,Debit,Blocked
CR07033,C04715,Debit,Expired
CR07034,C04848,Credit,Active
CR07035,C04655,Credit,Expired
CR07036,C01917,Credit,Expired
CR07037,C02452,Credit,Expired
CR07038,C01283,Credit,Blocked
CR07039,C04066,Debit,Active
CR07040,C03212,Debit,Blocked
CR07041,C03430,Credit,Active
CR07042,C04630,Debit,Expired
CR07043,C02623,Credit,Expired
CR07044,C00154,Credit,Expired
CR07045,C02560,Debit,Blocked
CR07046,C03442,Credit,Blocked
CR07047,C04142,Credit,Expired
CR07048,C01360,Credit,Expired
CR07049,C04314,Credit,Expired
CR07050,C02422,Credit,Expired
CR07051,C00992,Credit,Expired
CR07052,C02077,Credit,Blocked
CR07053,C01179,Debit,Blocked
CR07054,C03659,Credit,Blocked
CR07055,C00828,Credit,Blocked
CR07056,C02178,Debit,Blocked
CR07057,C00902,Debit,Expired
CR07058,C01651,Debit,Expired
CR07059,C04667,Credit,Active
CR07060,C02387,Debit,Blocked
CR07061,C02734,Credit,Active
CR07062,C02225,Credit,Expired
CR07063,C00540,Credit,Expired
CR07064,C03376,Credit,Expired
CR07065,C01068,Credit,Blocked
CR07066,C03667,Debit,Blocked
CR07067,C02181,Credit,Blocked
CR07068,C04069,Debit,Blocked
CR07069,C01434,Debit,Expired
CR07070,C01235,Credit,Expired
CR07071,C03938,Debit,Expired
CR07072,C03847,Debit,Expired
CR07073,C01325,Debit,Expired
CR07074,C03128,Debit,Blocked
CR07075,C03559,Credit,Active
CR07076,C04781,Debit,Blocked
CR07077,C01332,Credit,Blocked
CR07078,C00784,Debit,Blocked
CR07079,C04263,Credit,Active
CR07080,C04472,Debit,Blocked
CR07081,C04020,Credit,Expired
CR07082,C03401,Debit,Active
CR07083,C00832,Credit,Blocked
CR07084,C00921,Debit,Active
CR07085,C04243,Debit,Expired
CR07086,C04646,Credit,Active
CR07087,C03003,Debit,Active
CR07088,C01040,Debit,Expired
CR07089,C01998,Debit,Active
CR07090,C01139,Credit,Active
CR07091,C03432,Credit,Active
CR07092,C02108,Debit,Expired
CR07093,C02758,Debit,Expired
CR07094,C01126,Credit,Active
CR07095,C02749,Debit,Active
CR07096,C02200,Credit,Blocked
CR07097,C03198,Credit,Blocked
CR07098,C01868,Credit,Blocked
CR07099,C01559,Credit,Blocked
CR07100,C03535,Debit,Expired
CR07101,C01695,Credit,Expired
CR07102,C01620,Debit,Blocked
CR07103,C02941,Credit,Expired
CR07104,C02714,Debit,Active
CR07105,C01577,Credit,Active
CR07106,C03980,Debit,Expired
CR07107,C00603,Credit,Blocked
CR07108,C00317,Credit,Blocked
CR07109,C03409,Debit,Blocked
CR07110,C00955,Debit,Active
CR07111,C00494,Debit,Blocked
CR07112,C04655,Debit,Blocked
CR07113,C01712,Debit,Expired
CR07114,C01821,Debit,Expired
CR07115,C02528,Credit,Active
CR07116,C04438,Debit,Blocked
CR07117,C03698,Credit,Blocked
CR07118,C03434,Debit,Expired
CR07119,C00117,Credit,Blocked
CR07120,C02140,Debit,Active
CR07121,C02837,Debit,Active
CR07122,C03452,Credit,Expired
CR07123,C03763,Credit,Blocked
CR07124,C04633,Credit,Expired
CR07125,C03432,Debit,Blocked
CR07126,C02180,Credit,Blocked
CR07127,C00368,Credit,Active
CR07128,C01886,Debit,Expired
CR07129,C04694,Credit,Active
CR07130,C04961,Debit,Expired
CR07131,C00665,Credit,Expired
CR07132,C02523,Debit,Blocked
CR07133,C04340,Credit,Active
CR07134,C01794,Debit,Expired
CR07135,C01425,Credit,Expired
CR07136,C02469,Credit,Active
CR07137,C02135,Credit,Active
CR07138,C04611,Credit,Expired
