AccountID,CustomerID,AccountType,Balance
A06468,C04268,Current,2567
A06469,C00723,Current,784357
A06470,C01315,Current,15723
A06471,C02010,Savings,235926
A06472,C00644,Current,626828
A06473,C04601,Current,606892
A06474,C01126,Savings,392188
A06475,C04575,Savings,447308
A06476,C01892,Savings,41007
A06477,C03600,Current,14591
A06478,C01335,Savings,598718
A06479,C02733,Current,496963
A06480,C00902,Current,291724
A06481,C03330,Current,656843
A06482,C03283,Current,914750
A06483,C01668,Current,475584
A06484,C03180,Savings,544247
A06485,C04677,Savings,294457
A06486,C01179,Current,607845
A06487,C03530,Savings,809336
A06488,C01460,Savings,479800
A06489,C02129,Savings,146629
A06490,C02119,Current,235831
A06491,C00859,Current,263326
A06492,C00784,Current,475017
A06493,C02178,Current,508611
A06494,C03071,Savings,85956
A06495,C00805,Savings,689903
A06496,C04420,Savings,234138
A06497,C03829,Current,776993
A06498,C00275,Savings,468716
A06499,C02836,Savings,828158
A06500,C01594,Current,266773
A06501,C03175,Savings,444269
A06502,C01205,Savings,342571
A06503,C02158,Savings,670441
A06504,C04943,Current,1247
A06505,C02729,Savings,203342
A06506,C02530,Current,888139
A06507,C04721,Savings,877456
A06508,C01438,Savings,388080
A06509,C00277,Current,30182
A06510,C04436,Current,766155
A06511,C02204,Current,158888
A06512,C03001,Current,371903
A06513,C01825,Savings,413974
A06514,C02262,Current,195898
A06515,C02214,Savings,792444
A06516,C03787,Current,772437
A06517,C04365,Current,413886
A06518,C04053,Current,143545
A06519,C03030,Current,64951
A06520,C03458,Current,532769
A06521,C03624,Savings,512828
A06522,C02882,Current,847948
A06523,C01275,Savings,908060
A06524,C00253,Current,232877
A06525,C03045,Current,778002
A06526,C00727,Current,646972
A06527,C02372,Current,339016
A06528,C00654,Savings,404736
A06529,C04110,Current,697651
A06530,C01986,Savings,613700
A06531,C00089,Current,592071
A06532,C03591,Savings,112484
A06533,C01825,Savings,694069
A06534,C04335,Savings,57812
A06535,C04663,Savings,678354
A06536,C02987,Savings,299507
A06537,C03906,Current,557260
A06538,C02033,Savings,796490
A06539,C00640,Current,247432
A06540,C04934,Savings,737613
A06541,C01146,Current,659350
A06542,C00459,Savings,429465
A06543,C03709,Savings,248703
A06544,C02309,Savings,943665
A06545,C01027,Savings,840832
A06546,C02378,Savings,914268
A06547,C03029,Savings,972147
A06548,C01464,Current,770183
A06549,C03664,Current,755818
A06550,C02051,Savings,20535
A06551,C04105,Current,631181
A06552,C04670,Current,701870
A06553,C00287,Current,113280
A06554,C03661,Savings,406728
A06555,C01129,Savings,409763
A06556,C03711,Savings,979216
A06557,C03808,Current,320682
A06558,C00436,Savings,302907
A06559,C00865,Current,824628
A06560,C03324,Current,901489
A06561,C03883,Savings,922514
A06562,C03252,Savings,207870
A06563,C03732,Current,521971
A06564,C03030,Savings,811704
A06565,C03744,Savings,496408
A06566,C01036,Savings,224660
A06567,C02601,Savings,76217
A06568,C04993,Savings,315355
A06569,C03719,Savings,473955
A06570,C00354,Savings,21172
A06571,C01175,Current,255560
A06572,C03140,Current,137813
A06573,C01752,Current,395217
A06574,C00898,Savings,961554
A06575,C01345,Current,187254
A06576,C02927,Current,797994
A06577,C03095,Savings,866935
A06578,C02910,Savings,476849
A06579,C00933,Current,842775
A06580,C02760,Current,681337
A06581,C00596,Current,474892
A06582,C02580,Savings,586913
A06583,C02154,Savings,442009
A06584,C03665,Current,634848
A06585,C04367,Savings,909889
A06586,C03108,Savings,118210
A06587,C00597,Savings,525857
A06588,C03074,Savings,845830
A06589,C01503,Current,735424
A06590,C02477,Current,160889
A06591,C00196,Current,537319
A06592,C03681,Current,30869
A06593,C00484,Savings,405281
A06594,C00771,Current,732699
A06595,C01325,Savings,582070
A06596,C02241,Savings,819865
A06597,C00235,Current,763821
A06598,C04980,Current,313826
A06599,C00917,Savings,582627
A06600,C00538,Savings,632060
A06601,C02002,Current,110034
A06602,C04538,Current,494312
A06603,C04540,Current,22895
A06604,C03002,Current,281056
A06605,C00015,Savings,326006
A06606,C00646,Current,870183
A06607,C03813,Savings,573350
A06608,C04029,Savings,758171
A06609,C03745,Current,540056
A06610,C03992,Current,95701
A06611,C00264,Current,577034
A06612,C00019,Savings,921123
A06613,C03387,Savings,812747
A06614,C01216,Savings,35338
A06615,C03522,Savings,11526
A06616,C00115,Current,222167
A06617,C00135,Current,255575
A06618,C01470,Current,897488
A06619,C04039,Current,743517
A06620,C03247,Current,72520
A06621,C03481,Current,195869
A06622,C03515,Savings,845769
A06623,C04862,Savings,306690
A06624,C00375,Savings,748220
A06625,C04520,Current,274379
A06626,C01956,Current,933366
A06627,C04347,Savings,287484
A06628,C01350,Savings,189014
A06629,C03498,Savings,72651
A06630,C00784,Savings,990635
A06631,C01223,Savings,346658
A06632,C00782,Current,669183
A06633,C01489,Current,441157
A06634,C00412,Savings,811646
A06635,C04214,Current,438081
A06636,C00534,Savings,505499
A06637,C04960,Current,546617
A06638,C03150,Savings,640499
A06639,C04020,Savings,416278
A06640,C00918,Savings,562772
A06641,C03022,Savings,887884
A06642,C03544,Current,446469
A06643,C00105,Savings,211503
A06644,C02683,Savings,990734
A06645,C01391,Current,239622
A06646,C03819,Current,943879
A06647,C00842,Current,999804
A06648,C02569,Current,733967
A06649,C02123,Savings,205226
A06650,C04329,Current,380395
A06651,C04181,Current,456442
A06652,C01873,Current,756103
A06653,C02393,Current,995392
A06654,C04608,Savings,733320
A06655,C04211,Savings,74299
A06656,C02168,Current,501619
A06657,C00892,Savings,331386
A06658,C01693,Current,698786
A06659,C02309,Current,259607
A06660,C03252,Savings,910514
A06661,C02012,Current,352569
A06662,C03226,Savings,979829
A06663,C00695,Savings,358263
A06664,C01799,Savings,672507
A06665,C00374,Current,525559
A06666,C02331,Savings,959146
A06667,C03512,Savings,769021
A06668,C00258,Current,837775
A06669,C00982,Savings,233449
A06670,C00919,Savings,373434
A06671,C01405,Savings,429495
A06672,C02059,Savings,413916
A06673,C02078,Current,508525
A06674,C02450,Savings,651064
A06675,C04030,Current,83762
A06676,C00449,Savings,239952
A06677,C01152,Current,783818
A06678,C02871,Current,841807
A06679,C01761,Current,788103
A06680,C02620,Current,764553
A06681,C00830,Savings,755558
A06682,C04316,Savings,877133
A06683,C04950,Savings,972805
A06684,C00812,Savings,139928
A06685,C04469,Current,124547
A06686,C01495,Savings,98271
A06687,C00164,Current,350295
A06688,C02860,Savings,678699
A06689,C00743,Savings,400473
A06690,C04406,Savings,905880
A06691,C01358,Savings,748296
A06692,C00479,Savings,195515
A06693,C00972,Current,585228
A06694,C00505,Savings,91973
A06695,C03353,Current,59054
A06696,C04772,Current,914162
A06697,C04022,Current,686620
A06698,C01189,Savings,404455
A06699,C00283,Current,537696
A06700,C03710,Current,590520
A06701,C04089,Current,961714
A06702,C04810,Savings,648186
A06703,C00176,Savings,615253
A06704,C01851,Savings,733289
A06705,C03525,Savings,787769
A06706,C04408,Savings,318530
A06707,C01922,Savings,654043
A06708,C01349,Savings,799699
A06709,C01046,Current,523084
A06710,C02761,Current,372611
A06711,C02352,Current,100107
A06712,C02538,Savings,681999
A06713,C04843,Savings,658820
A06714,C04917,Savings,225110
A06715,C00406,Savings,410381
A06716,C00310,Current,462746
A06717,C02973,Savings,591375
A06718,C00360,Current,252515
A06719,C01414,Current,681193
A06720,C03161,Savings,550559
A06721,C01388,Savings,591922
A06722,C03667,Savings,313894
A06723,C02842,Current,585072
A06724,C00095,Savings,914825
A06725,C03133,Savings,913019
A06726,C04375,Savings,897813
A06727,C04983,Savings,501437
A06728,C01770,Current,881155
A06729,C01006,Savings,374903
A06730,C00331,Current,516343
A06731,C03436,Current,36141
A06732,C00014,Current,412612
A06733,C01158,Current,948411
A06734,C01931,Savings,782585
A06735,C02993,Savings,379473
A06736,C01891,Savings,927840
A06737,C03782,Current,399215
A06738,C02813,Savings,205705
A06739,C03989,Savings,478452
A06740,C01223,Current,307740
A06741,C02846,Savings,756796
A06742,C02811,Current,133087
A06743,C03434,Savings,514211
A06744,C01099,Current,958898
A06745,C00752,Savings,937087
A06746,C02273,Savings,483873
A06747,C00143,Current,77700
A06748,C00149,Current,810354
A06749,C02656,Savings,731104
A06750,C00621,Savings,556588
A06751,C04670,Current,680963
A06752,C02787,Current,725331
A06753,C02513,Savings,96908
A06754,C00623,Current,113488
A06755,C01045,Current,788646
A06756,C02137,Current,944277
A06757,C03106,Current,343816
A06758,C00720,Current,828467
A06759,C02352,Savings,696978
A06760,C04153,Savings,183816
A06761,C04084,Savings,849077
A06762,C00286,Current,684333
A06763,C01238,Savings,79700
A06764,C03022,Current,335133
A06765,C02619,Savings,486441
A06766,C00745,Savings,546158
A06767,C01857,Savings,28177
A06768,C01826,Current,882801
A06769,C03802,Current,271599
A06770,C01892,Current,97506
A06771,C04506,Current,290547
A06772,C03554,Savings,94404
A06773,C01263,Current,114454
A06774,C00630,Savings,911048
A06775,C02777,Current,970884
A06776,C03337,Current,530917
A06777,C02825,Savings,786080
A06778,C02430,Current,663131
A06779,C04793,Savings,94900
A06780,C00712,Current,933998
A06781,C02454,Current,360394
A06782,C00841,Current,737074
A06783,C02828,Savings,641502
A06784,C03547,Savings,761511
A06785,C01944,Savings,958073
A06786,C02400,Savings,299019
A06787,C02129,Current,706633
A06788,C00865,Savings,694488
A06789,C04615,Current,383154
A06790,C03335,Current,388181
A06791,C02970,Current,351828
A06792,C00540,Current,210502
A06793,C04548,Savings,85924
A06794,C00274,Current,901852
A06795,C03576,Savings,122054
A06796,C03551,Savings,474519
A06797,C03018,Current,321929
A06798,C03225,Current,380293
A06799,C00593,Current,204988
A06800,C02690,Current,456992
A06801,C03758,Current,278654
A06802,C00176,Savings,445765
A06803,C02167,Savings,838022
A06804,C04462,Savings,58120
A06805,C00393,Savings,990281
A06806,C00619,Savings,807909
A06807,C00091,Current,391522
A06808,C04708,Current,973395
A06809,C02364,Savings,739524
A06810,C01588,Savings,506758
A06811,C01476,Current,111730
A06812,C02132,Savings,675484
A06813,C02920,Savings,979386
A06814,C00980,Current,241467
A06815,C03178,Current,863117
A06816,C01004,Current,653018
A06817,C04415,Savings,75786
A06818,C03271,Current,404804
A06819,C03647,Savings,621720
A06820,C00164,Savings,582362
A06821,C04564,Savings,538286
A06822,C00637,Savings,1722
A06823,C00093,Current,471735
A06824,C01241,Current,293797
A06825,C00327,Current,414228
A06826,C02516,Savings,187060
A06827,C03038,Current,847919
A06828,C02033,Savings,652197
A06829,C04829,Current,959476
A06830,C04980,Savings,415173
A06831,C03276,Current,855378
A06832,C01357,Current,540892
A06833,C04355,Current,85712
A06834,C02610,Current,728781
A06835,C04852,Savings,786789
A06836,C02503,Current,431777
A06837,C04054,Savings,218435
A06838,C02981,Current,694559
A06839,C02509,Savings,708500
A06840,C00035,Current,691063
A06841,C00931,Current,368359
A06842,C03882,Current,916753
A06843,C01082,Current,443146
A06844,C00697,Current,837780
A06845,C00706,Current,718347
A06846,C02307,Savings,291322
A06847,C01255,Current,793200
A06848,C02421,Current,53569
A06849,C04811,Savings,167381
A06850,C00070,Savings,579894
A06851,C02268,Savings,524329
A06852,C02800,Current,769817
A06853,C03559,Savings,711526
A06854,C03294,Savings,32146
A06855,C00443,Savings,509001
A06856,C02983,Current,720819
A06857,C01014,Savings,790420
A06858,C04032,Current,469927
A06859,C01140,Savings,879108
A06860,C04650,Current,224388
A06861,C04858,Savings,96369
A06862,C04065,Current,593482
A06863,C04246,Savings,112224
A06864,C03472,Current,983956
A06865,C01263,Current,783775
A06866,C04223,Savings,961404
A06867,C01149,Savings,682536
A06868,C04897,Current,36074
A06869,C01495,Savings,281133
A06870,C00870,Savings,916187
A06871,C03491,Current,680934
A06872,C03721,Savings,120615
A06873,C02815,Savings,299357
A06874,C02203,Current,64038
A06875,C04272,Savings,51495
A06876,C04644,Current,6341
A06877,C03610,Savings,329336
A06878,C00634,Savings,724687
A06879,C03523,Savings,81080
A06880,C03205,Current,703266
A06881,C02891,Current,587876
A06882,C03818,Current,98896
A06883,C00731,Savings,201142
A06884,C02925,Savings,629514
A06885,C04582,Savings,932947
A06886,C00605,Savings,502925
A06887,C00419,Savings,865377
A06888,C00677,Current,722419
A06889,C00674,Current,345046
A06890,C03611,Savings,11200
A06891,C01871,Savings,261959
A06892,C02816,Savings,906835
A06893,C03544,Savings,591960
A06894,C00979,Current,563199
A06895,C01445,Savings,225953
A06896,C02616,Savings,577752
A06897,C03865,Current,264405
A06898,C00333,Savings,795900
A06899,C01945,Savings,628766
A06900,C04513,Current,323437
A06901,C00226,Current,570467
A06902,C04922,Savings,340605
A06903,C00479,Savings,833917
A06904,C02427,Current,58464
A06905,C02956,Savings,880372
A06906,C00378,Savings,229541
A06907,C01741,Current,554005
A06908,C01691,Current,826979
A06909,C00136,Current,616561
A06910,C02921,Savings,423221
A06911,C04660,Savings,629487
A06912,C04482,Current,17469
A06913,C03768,Current,992942
A06914,C01316,Savings,939173
A06915,C03275,Savings,562510
A06916,C01292,Current,880970
A06917,C00383,Current,986461
A06918,C03240,Savings,225258
A06919,C02569,Savings,491464
A06920,C04335,Current,867818
A06921,C01855,Current,884419
A06922,C01946,Savings,969382
A06923,C01671,Current,563666
A06924,C04126,Savings,150603
A06925,C03839,Current,414324
A06926,C00846,Savings,451233
A06927,C00778,Savings,859792
A06928,C02660,Current,945935
A06929,C03322,Current,109774
A06930,C03321,Savings,828323
A06931,C02886,Savings,953376
A06932,C04554,Savings,233920
A06933,C01049,Savings,449944
A06934,C01284,Current,819175
A06935,C00859,Savings,263649
A06936,C02774,Current,558139
A06937,C02710,Current,378724
A06938,C02921,Savings,410879
A06939,C00482,Current,269636
A06940,C00043,Current,713244
A06941,C02534,Current,749757
A06942,C02457,Savings,647254
A06943,C01156,Savings,862546
A06944,C03600,Current,785917
A06945,C00728,Savings,839292
A06946,C03885,Current,496365
A06947,C04580,Current,817857
A06948,C00684,Savings,975611
A06949,C00057,Savings,546111
A06950,C03689,Savings,781731
A06951,C04924,Savings,94392
A06952,C03504,Savings,951314
A06953,C03976,Savings,278056
A06954,C02052,Current,644287
A06955,C04988,Savings,919873
A06956,C01454,Current,127785
A06957,C04733,Savings,465825
A06958,C03165,Savings,669745
A06959,C00224,Current,766234
A06960,C03078,Savings,661995
A06961,C04982,Current,565284
A06962,C04452,Current,533612
A06963,C03105,Current,621177
A06964,C04884,Current,723536
A06965,C02831,Current,206163
A06966,C01886,Savings,317346
A06967,C02280,Savings,507959
A06968,C04001,Savings,386705
A06969,C01082,Current,932035
A06970,C02432,Current,313932
A06971,C03671,Savings,335863
A06972,C04870,Savings,455747
A06973,C03496,Savings,215547
A06974,C02595,Current,157274
A06975,C01656,Savings,580396
A06976,C04832,Current,159104
A06977,C01429,Current,838319
A06978,C02162,Savings,738451
A06979,C01167,Savings,977639
A06980,C04547,Savings,57890
A06981,C00397,Current,951890
A06982,C02392,Savings,179166
A06983,C00562,Current,271730
A06984,C04477,Current,596723
A06985,C04018,Current,166976
A06986,C00605,Current,640233
A06987,C00074,Savings,453504
A06988,C03792,Savings,823955
A06989,C00633,Current,849437
A06990,C02120,Current,484241
A06991,C02449,Current,915271
A06992,C01968,Savings,423434
A06993,C02474,Savings,51431
A06994,C00394,Current,823095
A06995,C01457,Current,791685
A06996,C04630,Savings,357360
A06997,C00376,Savings,692522
A06998,C03346,Savings,181088
A06999,C02847,Current,408508
A07000,C01298,Savings,410240
A07001,C02552,Savings,730958
A07002,C03250,Current,767234
A07003,C04363,Savings,707586
A07004,C02230,Current,888189
A07005,C01735,Current,707118
A07006,C00558,Current,103966
A07007,C01917,Savings,234920
A07008,C02795,Current,779252
A07009,C00621,Savings,894731
A07010,C00617,Savings,488481
A07011,C02621,Savings,722317
A07012,C02069,Savings,327261
A07013,C01661,Savings,200165
A07014,C03016,Current,673698
A07015,C00725,Current,861365
A07016,C02235,Savings,887818
A07017,C02026,Current,18552
A07018,C02594,Current,851540
A07019,C02975,Current,661766
A07020,C03392,Savings,57104
A07021,C02188,Savings,142228
A07022,C01144,Current,246130
A07023,C00413,Current,604650
A07024,C02730,Savings,129560
A07025,C01839,Current,35080
A07026,C02228,Current,169422
A07027,C03514,Savings,104368
A07028,C02696,Savings,708266
A07029,C00246,Current,193907
A07030,C01368,Current,247524
A07031,C01434,Current,320391
A07032,C03637,Savings,545978
A07033,C02917,Savings,499741
A07034,C02091,Savings,837312
A07035,C01821,Savings,203173
A07036,C01177,Savings,730202
A07037,C01265,Savings,373065
A07038,C02900,Savings,490516
A07039,C02908,Savings,699644
A07040,C00067,Current,794179
A07041,C01524,Savings,964799
A07042,C02462,Current,902267
A07043,C03610,Savings,891621
A07044,C01716,Savings,787326
A07045,C04485,Current,612780
A07046,C01628,Savings,822842
A07047,C03795,Savings,610041
A07048,C04971,Savings,235180
A07049,C02988,Current,755744
A07050,C03959,Current,435385
A07051,C01786,Savings,352220
A07052,C04850,Savings,852421
A07053,C00988,Current,773459
A07054,C00570,Current,79068
A07055,C04030,Savings,860091
A07056,C01942,Current,711384
A07057,C00320,Current,276421
A07058,C01048,Savings,938794
A07059,C04651,Savings,28883
A07060,C00225,Savings,477241
A07061,C02191,Current,92809
A07062,C03631,Current,646707
