TransactionID,AccountID,Amount,Type,Channel,Date
T032921,A06185,14260,ATM,ATM,2025-02-20
T032922,A09377,61096,POS,Branch,2025-06-21
T032923,A05796,155512,ATM,Mobile,2025-01-23
T032924,A09695,82342,POS,Branch,2025-11-19
T032925,A05416,142825,Transfer,ATM,2025-12-28
T032926,A03053,90190,POS,Web,2025-11-17
T032927,A03686,84300,ATM,Web,2025-03-29
T032928,A08174,101716,Online,Web,2025-10-26
T032929,A03676,172296,POS,ATM,2025-06-23
T032930,A08593,144661,Transfer,Branch,2025-12-21
T032931,A06814,170092,Online,Mobile,2025-09-22
T032932,A05574,126134,Transfer,Mobile,2025-06-29
T032933,A05057,68585,POS,Branch,2026-04-23
T032934,A07321,116343,POS,Branch,2025-12-17
T032935,A04187,88310,Transfer,Branch,2025-10-30
T032936,A09450,50258,POS,Mobile,2026-01-01
T032937,A08137,155386,ATM,Web,2025-12-11
T032938,A05730,174311,Online,Web,2025-06-20
T032939,A02462,13092,ATM,Mobile,2025-04-21
T032940,A01677,112618,ATM,Branch,2025-04-06
T032941,A03217,109002,Online,Web,2026-04-25
T032942,A08599,87908,Online,ATM,2025-06-21
T032943,A00090,113221,ATM,ATM,2025-02-14
T032944,A05095,157177,Transfer,ATM,2026-01-06
T032945,A06501,32520,ATM,Web,2025-11-19
T032946,A08791,165432,Transfer,Branch,2026-03-30
T032947,A07941,151434,POS,Web,2026-05-05
T032948,A01801,190652,Online,Web,2025-05-22
T032949,A01226,156248,POS,Web,2026-01-31
T032950,A08257,184034,POS,Mobile,2025-11-04
T032951,A05167,38427,POS,ATM,2026-04-23
T032952,A09767,118828,Online,ATM,2026-01-16
T032953,A07514,132306,Transfer,Web,2026-03-04
T032954,A04451,36011,POS,Branch,2025-04-01
T032955,A08414,127935,Transfer,Web,2025-05-25
T032956,A06936,9443,ATM,Mobile,2025-05-07
T032957,A05952,96198,ATM,Mobile,2026-01-06
T032958,A09361,175067,ATM,Web,2026-03-06
T032959,A02344,54315,Online,Branch,2025-03-08
T032960,A03766,125568,POS,Branch,2025-08-10
T032961,A00608,24773,ATM,Web,2026-03-30
T032962,A09055,12892,POS,Branch,2026-01-15
T032963,A09146,160429,Transfer,Mobile,2025-07-09
T032964,A05138,2570,Online,Mobile,2026-04-27
T032965,A04151,133870,Transfer,Mobile,2026-03-26
T032966,A08304,23227,ATM,Branch,2025-03-06
T032967,A02615,85724,ATM,Web,2026-05-11
T032968,A03795,106499,ATM,Web,2026-02-23
T032969,A08180,71642,Online,Mobile,2025-04-29
T032970,A08552,1208,Transfer,Mobile,2025-06-07
T032971,A03185,131964,ATM,Mobile,2025-05-17
T032972,A04636,134731,POS,Mobile,2026-02-23
T032973,A07742,60835,ATM,ATM,2025-10-02
T032974,A06826,14960,POS,ATM,2025-03-23
T032975,A07599,107545,POS,ATM,2026-03-19
T032976,A00132,188570,POS,Mobile,2026-03-03
T032977,A07111,152122,ATM,Web,2025-11-25
T032978,A07630,152773,ATM,Mobile,2025-06-02
T032979,A08001,62665,Online,Branch,2025-02-22
T032980,A05971,159445,Online,Branch,2025-08-15
T032981,A09037,17106,Transfer,Web,2025-10-21
T032982,A05326,54561,Online,Mobile,2025-10-19
T032983,A05816,69724,ATM,ATM,2025-04-16
T032984,A09012,90096,Transfer,ATM,2025-08-22
T032985,A01229,37571,ATM,ATM,2025-03-23
T032986,A04520,110392,ATM,ATM,2025-04-17
T032987,A00682,139092,Transfer,ATM,2025-08-03
T032988,A08804,60378,ATM,Web,2025-11-30
T032989,A02659,112758,POS,Web,2025-08-17
T032990,A06256,182865,Transfer,ATM,2026-01-01
T032991,A00694,96212,Transfer,Mobile,2026-05-09
T032992,A07472,37453,ATM,Branch,2025-07-05
T032993,A02314,43245,ATM,ATM,2026-04-28
T032994,A08656,22449,ATM,Web,2025-04-23
T032995,A07367,42545,Transfer,Web,2025-06-07
T032996,A05461,16002,Online,Web,2025-06-17
T032997,A03028,63430,Online,ATM,2025-04-29
T032998,A04935,61677,Transfer,Mobile,2025-09-18
T032999,A03787,52325,POS,Web,2025-10-17
T033000,A01070,15841,Transfer,Branch,2026-02-24
T033001,A04166,190661,Online,ATM,2025-08-26
T033002,A08349,140044,POS,ATM,2026-04-24
T033003,A02495,41480,ATM,Mobile,2026-04-04
T033004,A01314,124232,Transfer,Mobile,2025-10-30
T033005,A00994,62085,Online,Branch,2025-07-30
T033006,A08261,17210,Online,Branch,2025-01-25
T033007,A02625,159147,POS,Web,2025-05-05
T033008,A08236,111627,POS,ATM,2025-12-03
T033009,A05342,159714,Online,Branch,2025-07-07
T033010,A02696,115397,Online,Branch,2025-10-08
T033011,A01873,150789,POS,ATM,2025-12-12
T033012,A06315,86806,POS,ATM,2025-12-09
T033013,A06481,133754,ATM,Web,2026-02-01
T033014,A08713,139605,Transfer,Mobile,2025-12-01
T033015,A09426,50643,Online,Mobile,2025-10-24
T033016,A07330,165875,Online,ATM,2025-07-31
T033017,A02465,36960,Transfer,ATM,2025-03-23
T033018,A08917,57186,Transfer,Web,2025-03-09
T033019,A03850,114799,ATM,ATM,2026-03-01
T033020,A09142,195673,POS,Mobile,2025-09-30
T033021,A01759,34289,Online,Mobile,2025-07-16
T033022,A06636,94600,Transfer,Web,2025-05-12
T033023,A02437,54421,POS,Branch,2025-11-22
T033024,A05719,125527,POS,ATM,2025-11-28
T033025,A02206,50534,Online,Mobile,2026-03-22
T033026,A02717,184029,Online,ATM,2026-02-11
T033027,A07807,118486,POS,Web,2025-11-30
T033028,A00947,59917,Online,Web,2026-02-03
T033029,A03679,196231,Online,Web,2026-01-24
T033030,A01917,157191,Transfer,ATM,2025-04-07
T033031,A05076,89610,ATM,Web,2025-09-05
T033032,A00539,120044,Online,ATM,2025-07-07
T033033,A03702,111570,Online,Branch,2025-09-03
T033034,A02229,81213,Online,Mobile,2026-04-14
T033035,A09726,29557,Online,Web,2025-03-23
T033036,A08359,75139,POS,Mobile,2025-03-16
T033037,A08644,173502,Online,Branch,2025-01-02
T033038,A07778,34924,ATM,Mobile,2025-09-21
T033039,A04715,151662,POS,ATM,2025-06-12
T033040,A05208,189826,POS,Branch,2025-08-14
T033041,A04531,142737,POS,ATM,2025-09-11
T033042,A08085,110218,Online,Mobile,2025-04-21
T033043,A01607,95030,ATM,Branch,2025-08-02
T033044,A02177,144143,ATM,ATM,2025-11-14
T033045,A05363,108883,Online,ATM,2026-04-03
T033046,A07410,157781,Transfer,Web,2025-09-19
T033047,A08981,49013,Online,Web,2025-08-27
T033048,A04874,194548,POS,Branch,2025-12-14
T033049,A01793,131195,ATM,Mobile,2025-03-08
T033050,A00395,134718,Online,Branch,2025-10-16
T033051,A09211,44286,POS,ATM,2025-07-18
T033052,A08484,139183,Online,Mobile,2025-07-04
T033053,A00275,70731,POS,Branch,2026-04-23
T033054,A01571,57487,ATM,Branch,2025-11-24
T033055,A06054,14813,ATM,Branch,2025-09-21
T033056,A00835,153956,Online,ATM,2025-03-09
T033057,A03692,154529,POS,ATM,2026-02-21
T033058,A08347,117216,Transfer,Branch,2025-03-08
T033059,A05918,59401,ATM,Mobile,2025-07-16
T033060,A03373,190882,ATM,ATM,2026-03-15
T033061,A09664,106044,POS,ATM,2025-02-22
T033062,A06232,22435,POS,Branch,2025-07-16
T033063,A08476,195338,Transfer,Branch,2026-03-05
T033064,A00995,76037,ATM,Branch,2025-10-29
T033065,A09597,156398,ATM,Branch,2025-01-19
T033066,A09042,81541,Transfer,Branch,2026-01-13
T033067,A01545,154509,ATM,Branch,2025-08-12
T033068,A07163,198198,POS,ATM,2025-04-25
T033069,A09793,31623,ATM,ATM,2026-03-29
T033070,A08623,162463,POS,Web,2025-02-02
T033071,A04143,40368,POS,Web,2025-04-11
T033072,A00300,181026,Transfer,ATM,2026-03-19
T033073,A06082,180786,Transfer,ATM,2025-06-14
T033074,A02351,22255,Online,Mobile,2026-03-17
T033075,A05151,131184,Transfer,Web,2025-12-10
T033076,A04742,143169,POS,Mobile,2026-03-20
T033077,A08994,177369,Online,Mobile,2025-07-17
T033078,A09023,3096,POS,ATM,2025-08-31
T033079,A00888,108991,ATM,Branch,2026-01-06
T033080,A04013,199526,POS,Web,2025-04-07
T033081,A04202,43060,ATM,Branch,2026-03-23
T033082,A02480,72489,ATM,Mobile,2025-09-06
T033083,A03509,36216,Transfer,Branch,2026-04-10
T033084,A07330,102894,ATM,Web,2025-08-07
T033085,A01699,36117,Transfer,ATM,2026-02-08
T033086,A07160,88441,POS,Mobile,2025-07-03
T033087,A04806,37311,Online,Mobile,2025-11-05
T033088,A03701,52166,Transfer,Mobile,2025-09-06
T033089,A07827,79242,Online,Mobile,2026-01-13
T033090,A02758,135671,Transfer,ATM,2026-05-06
T033091,A09872,109468,POS,ATM,2025-12-16
T033092,A06839,58214,Online,Branch,2025-08-24
T033093,A07374,119387,Transfer,Web,2025-06-13
T033094,A00298,192622,ATM,Web,2026-01-30
T033095,A09081,150012,POS,Mobile,2025-04-13
T033096,A08550,151949,POS,Branch,2025-04-28
T033097,A06991,84413,POS,Mobile,2025-07-29
T033098,A07080,38722,ATM,Web,2025-06-20
T033099,A07798,144811,POS,Web,2025-05-30
T033100,A01346,63959,ATM,Web,2025-06-23
T033101,A09639,11099,ATM,ATM,2025-04-23
T033102,A00814,197218,POS,Branch,2025-05-20
T033103,A04851,28857,Transfer,ATM,2025-07-07
T033104,A01492,147467,ATM,Web,2025-11-13
T033105,A01794,96605,ATM,Mobile,2025-01-26
T033106,A04701,135060,Transfer,ATM,2025-10-04
T033107,A07102,4337,POS,ATM,2025-10-12
T033108,A07581,47982,Online,Web,2025-02-21
T033109,A01419,2132,POS,Mobile,2025-11-10
T033110,A09870,54258,Transfer,Web,2025-10-01
T033111,A00544,45459,Online,Web,2025-08-20
T033112,A02630,77357,ATM,ATM,2025-06-28
T033113,A05289,142665,Transfer,ATM,2026-01-27
T033114,A01775,76179,Online,Mobile,2026-01-11
T033115,A05305,9380,Transfer,Branch,2025-05-02
T033116,A03416,15620,ATM,Web,2025-07-30
T033117,A04344,168464,Transfer,ATM,2025-03-25
T033118,A02701,24982,Transfer,ATM,2026-01-13
T033119,A04261,56080,ATM,ATM,2025-03-28
T033120,A06773,84962,Online,Web,2026-05-09
T033121,A00715,83263,Transfer,Web,2025-07-25
T033122,A01953,165351,Online,ATM,2025-07-19
T033123,A02321,90169,POS,Web,2025-11-18
T033124,A02478,3070,ATM,Mobile,2025-12-20
T033125,A01780,58813,ATM,ATM,2026-03-15
T033126,A02746,32116,POS,Branch,2026-04-01
T033127,A09989,102228,ATM,Mobile,2025-06-12
T033128,A05177,189077,ATM,Branch,2025-02-01
T033129,A01811,192467,ATM,Web,2025-08-09
T033130,A09112,141727,POS,ATM,2025-04-21
T033131,A03670,79518,POS,Web,2026-05-05
T033132,A02710,166226,Online,Mobile,2026-05-08
T033133,A07527,133705,ATM,ATM,2025-05-12
T033134,A04374,68216,Online,ATM,2026-05-05
T033135,A04621,133256,Transfer,Web,2026-02-03
T033136,A08589,59362,Transfer,Mobile,2026-03-04
T033137,A05103,180585,Online,Mobile,2026-02-27
T033138,A04152,181712,POS,Web,2026-05-11
T033139,A09104,136910,Transfer,Mobile,2025-01-20
T033140,A06744,45802,Transfer,ATM,2025-09-09
T033141,A06547,30275,Transfer,ATM,2025-01-11
T033142,A00188,196903,ATM,Mobile,2026-04-05
T033143,A00361,1936,Online,ATM,2025-03-12
T033144,A01685,58688,Online,Web,2025-08-19
T033145,A03453,105395,POS,Web,2025-08-17
T033146,A01678,188570,Transfer,Mobile,2025-03-06
T033147,A01553,142391,POS,Branch,2025-06-16
T033148,A01134,158943,POS,Mobile,2025-07-17
T033149,A04857,139209,Online,Branch,2025-09-15
T033150,A06957,153304,ATM,Web,2025-06-04
T033151,A09050,136751,Online,Web,2026-01-14
T033152,A01182,71394,POS,ATM,2025-12-12
T033153,A06791,123182,Online,Web,2026-02-02
T033154,A03940,68376,Transfer,ATM,2025-03-12
T033155,A08480,101740,ATM,ATM,2025-06-28
T033156,A02023,95038,Online,Mobile,2026-04-30
T033157,A00286,151784,POS,Branch,2025-11-21
T033158,A07031,53132,ATM,Mobile,2025-09-24
T033159,A02109,14302,Online,ATM,2025-08-20
T033160,A02900,132459,ATM,Branch,2025-05-26
T033161,A06294,150849,Online,Web,2025-11-27
T033162,A04352,188138,POS,Web,2025-05-11
T033163,A09062,119297,Online,Mobile,2025-11-30
T033164,A08274,176917,POS,ATM,2025-03-15
T033165,A05515,21573,ATM,Web,2025-01-14
T033166,A09232,12476,ATM,Branch,2025-03-24
T033167,A07872,161714,POS,Mobile,2026-01-17
T033168,A04718,157600,ATM,Web,2025-07-23
T033169,A04391,141076,ATM,Web,2026-03-05
T033170,A01396,180619,ATM,Web,2025-07-21
T033171,A09912,169184,ATM,Mobile,2025-02-06
T033172,A07657,70810,Transfer,Branch,2025-07-24
T033173,A01524,69957,ATM,ATM,2025-01-02
T033174,A05008,50153,POS,Mobile,2025-07-17
T033175,A03986,132691,ATM,ATM,2025-05-17
T033176,A06083,44701,POS,Web,2026-04-10
T033177,A06263,81776,POS,Web,2025-08-19
T033178,A09444,17363,Online,ATM,2025-07-01
T033179,A00689,63896,ATM,Web,2026-03-21
T033180,A02707,102748,Online,Mobile,2025-07-26
T033181,A09526,83483,Transfer,Mobile,2025-09-16
T033182,A09829,128528,ATM,Mobile,2025-02-06
T033183,A06268,49137,Online,Branch,2025-11-05
T033184,A01588,113496,Online,Mobile,2025-04-15
T033185,A05028,96230,Online,Branch,2026-03-14
T033186,A05793,133411,ATM,Mobile,2026-01-22
T033187,A00826,156556,Transfer,Mobile,2026-03-29
T033188,A04849,186146,Online,Branch,2025-03-13
T033189,A06212,72493,POS,Mobile,2025-03-14
T033190,A00298,197293,ATM,Mobile,2025-03-09
T033191,A08469,27771,ATM,Branch,2026-04-23
T033192,A01830,134391,POS,ATM,2025-06-19
T033193,A07338,134559,POS,Mobile,2025-05-13
T033194,A08666,160136,ATM,ATM,2026-05-14
T033195,A08372,173758,ATM,ATM,2025-07-06
T033196,A05722,83341,ATM,Mobile,2025-02-15
T033197,A00568,138583,POS,Web,2026-02-13
T033198,A05546,20585,ATM,Branch,2025-12-23
T033199,A07932,121768,Online,Mobile,2025-10-21
T033200,A06449,155964,Online,Branch,2025-02-07
T033201,A07588,158308,ATM,Mobile,2025-11-29
T033202,A00028,82917,Transfer,Web,2026-05-07
T033203,A07293,175649,POS,Branch,2025-03-05
T033204,A09153,110752,Online,Mobile,2025-12-08
T033205,A01879,178002,Transfer,Branch,2025-09-11
T033206,A01337,98196,POS,Mobile,2025-05-24
T033207,A07368,16980,POS,ATM,2025-11-24
T033208,A02247,290,ATM,Branch,2026-01-25
T033209,A07339,52021,POS,ATM,2026-01-31
T033210,A09313,188510,Transfer,Web,2025-12-21
T033211,A00012,166353,ATM,Branch,2025-09-11
T033212,A08220,156831,Transfer,Mobile,2025-11-17
T033213,A00352,194212,Online,Mobile,2025-06-22
T033214,A08756,188695,Transfer,ATM,2025-02-18
T033215,A06766,105715,Online,Mobile,2025-03-09
T033216,A02337,10188,Transfer,ATM,2026-05-10
T033217,A06914,6521,Online,Branch,2026-05-08
T033218,A01965,138842,ATM,Mobile,2025-08-06
T033219,A00653,152595,POS,ATM,2025-01-25
T033220,A06624,127030,POS,Web,2026-05-11
T033221,A09790,24261,Online,Branch,2025-05-12
T033222,A02219,194928,Online,Mobile,2025-01-10
T033223,A03977,16534,ATM,Web,2026-05-06
T033224,A05137,89465,ATM,Web,2025-09-04
T033225,A04761,157847,POS,ATM,2025-11-19
T033226,A03006,122379,Transfer,Mobile,2026-02-19
T033227,A01788,61756,ATM,Branch,2025-09-13
T033228,A07556,62829,POS,Branch,2025-11-08
T033229,A03132,197899,Online,Mobile,2025-10-16
T033230,A03137,117992,Transfer,Mobile,2026-02-08
T033231,A04505,60697,ATM,Web,2026-02-16
T033232,A03248,162527,ATM,Web,2025-10-23
T033233,A02118,148634,Transfer,Mobile,2025-11-11
T033234,A03352,163587,Online,ATM,2025-08-01
T033235,A01843,140440,Transfer,ATM,2026-04-21
T033236,A00717,134055,Transfer,Mobile,2025-03-09
T033237,A00839,165936,POS,Branch,2025-01-07
T033238,A09248,82861,Online,Mobile,2025-05-10
T033239,A06328,43914,Online,Branch,2025-12-14
T033240,A02369,32726,Online,ATM,2025-08-13
T033241,A07703,21005,POS,Branch,2026-01-20
T033242,A08045,96715,Online,Web,2026-03-13
T033243,A06525,100590,ATM,Branch,2026-03-13
T033244,A01963,179081,ATM,Mobile,2026-03-30
T033245,A00681,113418,Online,Branch,2025-01-04
T033246,A02337,186420,Transfer,Web,2025-08-08
T033247,A00761,88221,ATM,Branch,2025-04-08
T033248,A04054,73502,POS,Mobile,2026-03-25
T033249,A04885,149203,ATM,Mobile,2025-11-18
T033250,A01326,80915,Transfer,Web,2025-09-18
T033251,A05047,191850,POS,ATM,2025-04-02
T033252,A00580,54482,Transfer,Web,2025-07-07
T033253,A06618,133947,Transfer,Branch,2025-04-26
T033254,A09743,143390,Transfer,Web,2026-05-01
T033255,A02747,95303,Transfer,Mobile,2025-03-06
T033256,A06299,126113,ATM,Web,2025-06-18
T033257,A05334,79985,POS,ATM,2026-03-18
T033258,A00470,159217,Transfer,ATM,2025-01-15
T033259,A01625,160052,Online,Branch,2026-04-08
T033260,A05883,159955,ATM,ATM,2025-02-28
T033261,A08998,128479,Online,Web,2025-04-06
T033262,A07462,22508,POS,ATM,2025-01-12
T033263,A05277,135383,POS,Branch,2025-11-01
T033264,A09534,8189,Online,Branch,2025-10-03
T033265,A08195,10593,POS,ATM,2025-07-09
T033266,A04853,65164,POS,Branch,2025-09-07
T033267,A02930,181571,Transfer,Branch,2026-03-05
T033268,A02116,190632,Transfer,Mobile,2025-03-21
T033269,A00008,164343,ATM,Web,2026-04-30
T033270,A01507,135322,Transfer,Branch,2025-06-03
T033271,A00674,107015,Online,Mobile,2025-07-07
T033272,A00787,131063,POS,ATM,2025-11-28
T033273,A00029,116773,Online,Web,2025-10-03
T033274,A02387,126603,POS,Branch,2026-03-08
T033275,A01577,117429,Online,Web,2025-01-08
T033276,A03535,35525,POS,ATM,2025-12-05
T033277,A08117,124001,Transfer,Mobile,2026-01-22
T033278,A02972,90256,Transfer,Branch,2025-01-15
T033279,A01467,149764,Online,Mobile,2026-01-15
T033280,A05303,103660,POS,Web,2026-01-29
T033281,A09552,190005,POS,ATM,2025-02-03
T033282,A05688,160198,POS,Web,2025-08-29
T033283,A01291,180622,Transfer,ATM,2025-02-08
T033284,A03186,192527,Online,ATM,2026-02-16
T033285,A04372,116469,POS,Mobile,2025-04-27
T033286,A06473,85087,Online,Branch,2026-04-29
T033287,A03143,98575,POS,Branch,2025-11-25
T033288,A07185,189382,ATM,ATM,2025-09-16
T033289,A04609,147063,Transfer,ATM,2026-01-27
T033290,A08598,145630,Transfer,Mobile,2026-01-25
T033291,A02987,95248,Transfer,Branch,2026-01-11
T033292,A00619,133122,POS,Branch,2025-11-07
T033293,A09454,102854,Online,Mobile,2025-05-18
T033294,A07113,119791,Transfer,Web,2026-03-26
T033295,A08734,140130,POS,Web,2025-05-02
T033296,A04016,147469,Online,Branch,2025-06-05
T033297,A02591,171225,Transfer,ATM,2025-04-19
T033298,A07689,67838,Online,Branch,2025-04-01
T033299,A00711,26257,ATM,Mobile,2025-06-30
T033300,A01356,62243,POS,ATM,2025-10-06
T033301,A06602,34425,POS,ATM,2025-05-23
T033302,A06724,124230,Transfer,Branch,2026-03-12
T033303,A07363,136695,ATM,Web,2025-11-13
T033304,A09278,26028,Transfer,Web,2026-01-08
T033305,A00100,21375,POS,ATM,2026-01-23
T033306,A07284,85280,POS,Mobile,2025-05-15
T033307,A01859,167158,ATM,Mobile,2025-07-04
T033308,A03990,17638,Transfer,Branch,2025-01-27
T033309,A08028,165819,POS,Mobile,2025-01-17
T033310,A08417,169624,ATM,Branch,2025-04-17
T033311,A04511,43268,ATM,Mobile,2026-03-15
T033312,A08955,79039,Online,Branch,2025-10-09
T033313,A06314,23857,POS,Branch,2025-07-23
T033314,A03823,103593,POS,Web,2025-07-13
T033315,A01641,144177,Transfer,ATM,2025-11-14
T033316,A08139,159327,POS,Branch,2025-08-22
T033317,A04875,15867,ATM,Branch,2025-12-10
T033318,A04163,38517,POS,Mobile,2025-01-23
T033319,A01629,161035,POS,Branch,2025-06-30
T033320,A02207,53633,Transfer,ATM,2026-04-14
T033321,A02876,18171,Online,Mobile,2025-07-18
T033322,A01949,152737,Transfer,Web,2025-05-22
T033323,A01793,46882,Online,ATM,2025-09-02
T033324,A01289,144899,Transfer,Web,2026-01-21
T033325,A02859,100456,Transfer,Mobile,2025-05-12
T033326,A08017,99375,Transfer,Branch,2026-01-03
T033327,A00063,38477,Transfer,Branch,2025-06-14
T033328,A06198,51696,POS,ATM,2026-01-14
T033329,A05630,59239,POS,ATM,2025-10-26
T033330,A03134,192205,ATM,Branch,2025-09-13
T033331,A03382,187484,Transfer,Web,2025-04-14
T033332,A02058,114398,POS,ATM,2025-08-16
T033333,A08686,188840,Online,Branch,2025-02-22
T033334,A09157,64959,Transfer,Mobile,2025-08-09
T033335,A09962,153154,POS,Branch,2025-05-10
T033336,A05828,181826,Online,Web,2025-11-01
T033337,A00070,153090,ATM,ATM,2026-04-18
T033338,A03798,53332,ATM,Branch,2025-04-02
T033339,A08752,185912,Online,Mobile,2025-03-04
T033340,A08175,194543,POS,Branch,2026-03-12
T033341,A00932,39061,Transfer,Web,2025-07-31
T033342,A03067,2448,ATM,ATM,2025-01-04
T033343,A02692,165716,ATM,ATM,2025-02-21
T033344,A06400,193790,Online,Web,2026-02-11
T033345,A04304,174480,POS,ATM,2025-10-03
T033346,A04882,74183,POS,Mobile,2025-07-04
T033347,A02970,146250,Transfer,ATM,2026-02-10
T033348,A00070,19853,Transfer,ATM,2025-10-11
T033349,A06577,91720,POS,ATM,2025-07-06
T033350,A09727,155427,ATM,Web,2026-03-14
T033351,A03348,174504,Online,Mobile,2025-07-11
T033352,A02139,153507,POS,Branch,2025-01-15
T033353,A03504,169310,Online,Web,2025-08-27
T033354,A04756,151440,Online,ATM,2025-07-23
T033355,A08172,163858,ATM,Mobile,2025-11-26
T033356,A09899,169169,Transfer,ATM,2026-02-13
T033357,A04779,67491,POS,Web,2025-08-05
T033358,A08501,199337,Transfer,Mobile,2025-09-11
T033359,A00739,44764,POS,Web,2025-05-16
T033360,A06878,180894,Online,Mobile,2025-07-05
T033361,A00424,27357,POS,ATM,2025-05-22
T033362,A05641,72708,Online,Mobile,2025-01-04
T033363,A02211,149904,Online,Branch,2025-03-12
T033364,A05643,105483,Transfer,Mobile,2025-03-18
T033365,A05744,37564,POS,Mobile,2025-11-08
T033366,A07328,51651,ATM,Mobile,2025-11-14
T033367,A07254,47747,POS,Web,2026-05-14
T033368,A08834,92865,Transfer,ATM,2026-03-15
T033369,A01102,36833,Online,Mobile,2025-12-23
T033370,A04534,169272,Transfer,ATM,2025-06-25
T033371,A02719,80295,POS,Branch,2025-07-29
T033372,A07405,64253,POS,Branch,2026-02-07
T033373,A06270,12493,Transfer,Web,2026-04-05
T033374,A08353,29372,Online,Web,2025-10-04
T033375,A05169,95560,Transfer,Web,2025-03-10
T033376,A00938,174408,POS,Branch,2025-03-31
T033377,A00840,91831,POS,Branch,2026-03-17
T033378,A08493,66684,Online,Branch,2025-08-23
T033379,A07936,193505,ATM,Web,2025-06-05
T033380,A08181,138846,ATM,Branch,2025-01-18
T033381,A00426,124657,POS,Mobile,2025-03-30
T033382,A07418,181722,Online,Mobile,2026-03-18
T033383,A06888,95981,Online,Mobile,2025-06-01
T033384,A00717,30859,Transfer,Web,2025-02-09
T033385,A07650,29294,POS,ATM,2025-01-13
T033386,A03791,117835,Transfer,Branch,2026-04-05
T033387,A08444,44369,POS,ATM,2025-06-09
T033388,A08702,44726,Online,Mobile,2025-02-22
T033389,A07371,106841,POS,Mobile,2025-06-03
T033390,A03377,168222,Transfer,Branch,2026-04-10
T033391,A08525,100171,ATM,ATM,2025-06-15
T033392,A09166,141367,ATM,Mobile,2026-01-07
T033393,A02251,34407,POS,Mobile,2026-03-13
T033394,A04459,135740,Transfer,Branch,2025-12-10
T033395,A03569,88962,ATM,Web,2025-10-08
T033396,A00044,152858,ATM,Mobile,2025-03-18
T033397,A04922,464,Transfer,Branch,2026-01-06
T033398,A01784,78873,Online,Web,2025-12-19
T033399,A02131,167700,Online,ATM,2026-02-26
T033400,A02270,101856,Online,Branch,2025-09-01
T033401,A01391,138739,POS,Mobile,2025-03-23
T033402,A09768,29738,POS,ATM,2025-09-05
T033403,A05331,76159,Online,Branch,2025-07-13
T033404,A09808,49654,POS,Mobile,2025-02-06
T033405,A02119,102326,Online,Mobile,2025-09-05
